label	text 
스포츠	호주 에서 야구 재기 를 꿈 꾼 다 질롱 코리아 트라이 아웃 현장 
경제	게시판 예보 제 6 회 저축 은행 경영진 초청 워크숍 
스포츠	보니야 2 실점 권오준 8 년 만 에 세이브 … 삼성 KIA 전 4 연승 
세계	미 · 중 軍 수뇌부 남중 국해 잇단 방문 … 갈등 고조 종합 
스포츠	바르 사 쿠티뉴 영 입시 도 또 실패 삼고초려 소용없 다 
생활문화	뉴욕 을 수놓 은 한국 패션 … 컨셉 코리아 패션쇼 성황 
세계	미군 中 美 군함 홍콩 입항 요청 에 아무 설명 없이 거부 
세계	쿠바 경제난 속 에 전면 적 인 가격 통제 실시 
경제	에스 피지 성신 흡수 합병 결정 
세계	터키 UN 키프로스 평화 유지 군 활동 연장 에 반발 
정치	강철 서신 김영환 정보 화 바람 강하 면 北 장벽 무너진다 
세계	상하이 부터 시드니 까지 … 해외 서 도 임정 100 주년 기념 종합 
스포츠	박지현 여자 농구 아시아 U 18 대회 주목 할 선수 에 선정 돼 
사회	DGB 생명 고객 의 소리 최우선 확인 제도 시행 
경제	오 스템 임 플란트 60 억 원 규모 자 사주 취득 신탁 계약 
IT과학	통신업 계 새해 조직 문화 개선 으로 5 G 상용 화 속도 낸다 
세계	브렉 시트 강경론 자 존슨 前 영국 외무 당 대표 출마 공개 선언 종합 
스포츠	프로 농구 두경 민 신인 빅 3 중 세 번 째 였 지만 가장 먼 . .. 
스포츠	FIFA 아시아 축구 개척자 차범근 조명 
스포츠	다비드 비야 빗 셀 고베 입단 … 이니에스타 와 한솥밥 
정치	北 김정은 자주권 침해 받 지 않 는 한 먼저 핵무기 사용 않 을 것 종합 
정치	安 朴 대통령 퇴진 커녕 탄핵 소추 대비 … 대국민 선전 포고 
생활문화	물안개 자욱 한 북한 강 
경제	게시판 키움증권 온라인 주식 거래 고객 경품 이벤트 
정치	남경필 박원순 청와대 등 세종 이전 찬성 환영 
생활문화	게시판 인터넷 자율 정책 기구 가짜 뉴스 주제 논문 공모전 
세계	도쿄 서 열린 위안부 피해 할머니 추모 행사 
스포츠	월드컵 신태용 호 세네갈 과 비 공개 평가전 서 02 패배 
세계	사우디 카슈 끄 지 살해 5 명 에 사형 선고 … 꼬리 자르 기 비판 종합 
정치	北 단거리 발사체 6 발 동해 로 발사 … 유엔 제재 반발 종합 2 보 
사회	회견 문 살피 는 홍준표 지사 
스포츠	왕년 축구 스타 들 출신 고 명예 걸 고 한판 대결 
정치	지도부 발언 듣 는 민주당 의원 들 
IT과학	문미옥 과기 1 차관 과학 영재 연구 할 수 있 는 여건 만들 것 
경제	카카오톡 에 자체 가상 화폐 지갑 클립 장착 한다 
정치	北 남측 과 통화 하 는 주민 잡 기 위한 매복 작전 강화 종합 
사회	이용자 보호 유료 방송 자율 개선 실무 협의 체 출범 
정치	38 노스 운영 자 북미 협상 트럼프 에겐 비즈니스 딜 … 목적 은 합의 
세계	두 바 이유 가격 다시 하락 … 배럴 당 44 . 79 달러 
사회	연구비 부정 사용 의혹 서은경 창 의 재단 이사장 사의 
세계	이란 찾 은 아베 중동 긴장 완화 조력자 자임 
정치	퇴조 하 는 獨 대형 정당 난민 · 복지 정책 손질 로 변화 몸부림 
경제	삼성전자 자유 시점 영상 전송 성공 
경제	카드 뉴스 내 연봉 2 억 7 천만 원 아니 라 2 천 700 만 원 . .. 
사회	체험 공간 거듭난 울산 동굴 피아 9 일 간 10 만 명 몰려 
정치	원유철 원내대표 빨리 선출 해 비대 위원장 직 이양 종합 
스포츠	휴스턴 107 승 째 … 다저스 따돌리 고 MLB 최고 승률 종합 
생활문화	신간 천관 율 의 줌 아웃 
세계	오바마 달라이 라마 만난다 … 중국 반발 거셀 듯 
생활문화	김수영 신임 한국 출판문화 산업 진흥 원장 임명식 
정치	朴 대통령 13 일 청와대 서 여야 원내 지도부 와 회동 
세계	터키 군 통제 하 는 시리아 북동부 서 테러 로 민간 인 3 명 사망 
스포츠	허창수 FC 서울 구단주 일본 전훈 선수단 격려 
사회	인재 유출 비상 네이버 임직원 스톡옵션 에 1 천 500 억 쓴다 
생활문화	SK 텔레콤 본사 서 5 G 스마트폰 전시 
경제	1 분기 카카오 · 케이 뱅크 자본 비율 급락 … 적자 탓 
스포츠	두 번 째 대결 도 장병철 감독 勝 … 한국전력 현대캐피탈 에 승리 
경제	유 바이오 로직스 유상 증자 · BW 발행 으로 300 억 원 조달 종합 
정치	안종범 입 주목 … 朴 대통령 최순 실재 단 관련 성 밝혀 질까 
스포츠	토리노 동계 올림픽 공동 입장 하 는 남북 
정치	민주 민생 걱정 한다면 국회 복귀 하 라 … 한국 적반하장 
경제	HDC 현대산업개발 1 천 458 억 원 규모 뭄바이 도로공사 낙찰 
경제	하나 금 투 8 월 美 FOMC 9 월 금리 인상 신호 전달 
IT과학	과학 기술 계 이공 계 병역 특례 폐지 반대 확산 종합 
IT과학	모바일 결제 LG 페이 1 주년 … 이달 고객 감사 이벤트 
정치	대북 매체 北 일부 가정 서 노인 들 에 극단 적 선택 요구 
정치	정의 조국 측 소명 청취 … 데스노트 등 재 여부 청문회 후 결정 
세계	日 해양 안보 정보 통합 관리 새 기구 만든다 
사회	법정 근로 시간 단축 … 잘 된 일 59 % vs 잘못 된 일 28 % 갤럽 
생활문화	충북 강추위 속 썰매 장 북적 … 유원지 · 속리산 한산 
생활문화	큰 일교차 … 포근 한 낮 
정치	격전지 를 가 다 누가 적임자 인가 … 부산 영도구 청장 3 파전 
스포츠	세터 불안 현대캐피탈 화끈 함 대신 끈끈 함 얻 었 다 
IT과학	과기부 소재 · 부품 · 장비 분야 RD 연수 자 모집 
사회	국정원 지난 5 년 간 테러 단체 관련자 51 명 추방 속보 
IT과학	올 노벨 물리학상 은 물질 현상 규명 에 위상 수학 개념 적용 
사회	한국 형 위성 항법 시스템 구축 시동 … 예 비추 진단 첫 회의 
사회	김병욱 삼성 이산화 탄소 유출 사고 때 미숙 한 대처 
세계	동유럽 순방 폼페이 오 中 위협 론 설파 에 中 근거 없 는 주장 
세계	中 일 대 일 로 정상 포럼 26 일 개최 … 北 김정은 참석 여부 주목 
경제	코스피 상승 출발 … 2060 대 후반 강보합 2 보 
정치	황 총리 생활 체육 시설 확충 … 맞춤 형 프로그램 공급 
세계	유조선 피격 美 이 어 英 도 이란 비난 … 中 · EU 자제 촉구 
경제	포스코 주당 1 천 500 원 분기 배당 결정 
IT과학	이동 통신사 스마트폰 보험 눈속임 논란 
세계	중국 35 개 대학 에 인공지능 학과 개설 한다 
정치	김종민 물러설 곳 이 없 다 vs 박미희 우리 것 잘 하 겠 다 
정치	장관 급 국무 조정 실장 에 이석준 미래 부 1 차관 종합 2 보 
세계	伊 베네치 아서 대형 크루즈 선 관광 보트 들 이 받 아 … 4 명 부상 
스포츠	손흥민 첼시 와 홈 개막전 서 시즌 첫 골 쏜다 
IT과학	G 6 내놓 은 LG 전자 모바일 직원 7 분기 만 에 증원 
IT과학	중국 스마트폰 이 인도 시장 절반 삼켰 다 
세계	독일 중부 서 2 차 대전 불발탄 발견 … 2 천 500 명 일시 대피 
사회	특전 사 대 원 장비 설명 
생활문화	동북아 재단 국경 을 초월 한 역사 교육 학술회의 
세계	NASA 도 못 피해 가 는 기후 변화 … 해안가 위치 해 침수 위기 
정치	카카오 김범수 · 네이버 이해진 국감 증인 출석 안 할 듯 
IT과학	여름 과학 축제 에 초대 합니다 … 과기부 9 ∼ 12 일 창 의 축전 개최 
정치	탄핵 위기 朴 대통령 이르 면 내일 4 차 담화 가능 성 
정치	靑 北 GPS 교란 국민 안전 위협 … 즉각 중단 해야 종합 
정치	北 김정은 제염소 시찰 … 소금 은 식량 못지않 게 중요 
스포츠	카타르 월드컵 마지막 기회 겠 죠 … 불운 씻 고 돌아온 김진수 
정치	올림픽 대화 하 는 문 대통령 과 북 고위급 
스포츠	한국 여자 농구 세계 랭킹 18 위 … 1 년 전 보다 2 계단 하락 
사회	김문수 서울 형 최저 소득 보장 제 실시 하 겠 다 
IT과학	게시판 국가 과학 기술 심의회 워크숍 개최 
생활문화	날씨 내일 낮 부터 선선 … 찬바람 불어 체 감온 도 낮 아 
스포츠	루카쿠 가세 한 맨 유 LA 갤럭시 에 52 대승 
세계	베네수엘라 대통령 소환 투표 일정 발표 … 연내 실시 불 투명 
사회	위안부 피해자 김복동 할머니 별세 
사회	이달 의 기자상 에 서울 신문 간병 살인 154 인 의 고백 등 3 편 
세계	작년 美 신생아 출생률 32 년 만 에 최저 치 … 4 년 연속 하락 
세계	모스크바 서 평창 올림픽 성공 기원 한러 클래식 의 밤 
세계	프랑스 숙박 공유 플랫폼 에 어 비앤비 규제 강화 
스포츠	가스파리니 트리플 크라운 대한항공 역전승 … 한국전력 은 7 연패 
생활문화	연합 이매진 왕 이 거닐 었 던 속리산 세조 길 
IT과학	영상 사상 첫 실제 블랙홀 모습 공개 … 질량 태양 의 65 억 배 
사회	주간 화제 의 뉴스 MB 구속 토지 공개념 혐오 문화 
스포츠	롯데 듀브론트 KBO 리그 첫 승 … 두산 린드 블럼 은 5 연승 
IT과학	게시판 SKT 스마트 로 봇 코딩 스쿨 ITU 어워드 수상 
스포츠	28 일 방한 하 는 라바 리니 여자 배구 대표 팀 운영 계획 은 
생활문화	어보 환수 는 이렇게 했 어요 
IT과학	삼성 폰 동남아 서 도 위태 … 태국 서 중국 오포 에 1 위 뺏겨 
IT과학	상암 DMC 를 VR · AR 산업 메카 로 … KoVAC 개소 
사회	KBS 사장 후보 자 내달 26 일 결정 … 시민 자 문단 평가 반영 
경제	섀도 보 팅 없 어서 … 반복 되 는 정족수 미달 사태 
정치	헝가리 총리 입법 방해 의원 제재 강화 … 야당 반발 
사회	PD 연합회 정의 로운 방송 생태 계 이뤄 내 겠 다 
스포츠	카이저 ㆍ베르캄프 해임 한 아약스 새 감독 에 텐 하 그 
정치	야 3 당 더불 어 한국 당 선거제 합의 위해 시즌 2 로 뭉쳐 달 라 
세계	브라질 법원 룰라 전 대통령 석방 결정 
세계	17 ∼ 28 일 멸 종위 기종 국제 회의 서 상아 무역 허용 여부 논의 
생활문화	불 꺼진 백남준 다다익선 32 년 을 자료 전 으로 돌아보 다 
IT과학	아이폰 8 도 터치 ID 센서 후면 에 위치 시키 나 
생활문화	여행 상품 도매 시장 서울 국제 트래블 마트 
정치	문재인 큰 변화 시작 … 당 껍데기 아닌 문화 까지 바꿀 것 
경제	신 한금 투 롯데 정밀 화학 올해 전 사업 부 영업 익 증가 
세계	아프간 에 도서관 지 어 뭐 해 트럼프 인도 모디 총리 조롱 
사회	靑 우 병우 수석 휴가 복귀 후 정상 근무 
정치	대화 는 없 다 … 정부 5 차 북 핵실험 에 전방 위 압박 선언 
사회	사라진 일본 산 맥주 · 담배 … 대구 · 경북 서 불매 움직임 확산 
정치	軍 김정 은 연평 도 도발 6 주기 前 최전방 시찰 에 감시 태세 강화 
스포츠	MLB 사인 훔치 기 방지 색다른 실험 … 투 · 포수 시계 로 사인 교환 
세계	미 대북 정책 이란 과 달랐 다 … 전략 적 인내 가 핵실험 묵인 
IT과학	KT 갤럭시 노트 8 평창 에디션 단독 출시 
세계	영국 법 의 학자 가 말 하 는 9 · 11 다이애나 빈 음모론 
IT과학	SK 텔레콤 ICT 협 력사 에 5 G 입찰 요청서 발송 … 상용 화 본격 행보 
IT과학	KT 5 G 가이드북 발간 
IT과학	게시판 과 총 한 중 ICT 연구 협력 방향 논의 포럼 
세계	미 의회 서 대만 과 관계 강화법 발 의 … 中 반발 예상 
사회	신한 금융 그룹 사회 복지 공동 모 금회 에 이웃 사랑 성금 전달 
사회	산업 기술 혁신 · 여성 과 기인 지원 · 과학관 육성 5 년 기본 계획 확정 
스포츠	벤투 감독 인천 수원 · 강원상 주전 본다 … K 리거 옥석 가리 기 
스포츠	프로 축구 전훈 스타트 … 수원 · 제주 · 대구 3 일 출발 종합 
세계	中 매체 中 1 ∼ 3 분기 성장 률 작년 보다 낮 지만 전체 적 으로 안정 
사회	특징 주 한화 테크윈 외국인 러브 콜 에 신고 가 
사회	KBS 저널리즘 토크 쇼 J 이재명 SBS 공방 다룬다 
정치	문 대통령 올림픽 노르웨이 선전 기원 … 복지 정책 배울 점 많 아 
IT과학	스팸 차단 성공 률 SKT 87 % KT 는 80 % LGU 75 % 종합 
세계	日 민간 연구소 후쿠시마 원전 사고 수습 에 최대 828 조 원 필요 
스포츠	김광현 8 이닝 1 실점 … SK 한화 누르 고 단독 2 위 복귀 
세계	시리아 美 · 터키 안전 지대 협상 에 주권 침해 반발 
세계	獨 외무 英 의회 가 합의 문 거부 하 면 브렉 시트 협상 계속 될 것 
스포츠	US 여자 오픈 더위 경계 했 더니 … 복병 바람 등장 
스포츠	리우 올림픽 개막식 에 2 명 의 대통령 … 직무 정지 호세프 참석 희망 
세계	프랑스 극우 정치 인 르펜 노란 조끼 덕 에 승승장구 
정치	만 찬장 으로 이동 하 는 현송 월 
세계	일 왕 즉위식 에 참석 한 전직 일본 총리 들 
정치	朴 대통령 북 핵 은 턱밑 비수 … 해결 않 으면 한미 에 큰 피해 
정치	민주 유튜브 씀서 청년 대변인 공개 면접 생 중계 
세계	가봉 부통령 · 산림 장관 해임 … 목재 실종 사건 과 연관 된 듯 
IT과학	롯데 하 이마트 아이폰 11 사전 예약 실시 
사회	지카 비상 대한항공 · 아시아 나 임신부 항공 권 무료 환불 
스포츠	훈련 으로 슬럼프 극복 중 인 DB 포스터 … 농구 생각 만 하 려고요 
스포츠	ESPN 가장 저 평가 된 축구 선수 는 에릭센 … 부풀려진 건 코치 뉴 
사회	정동영 광주 찾 아 5 · 18 묘지 참배 
경제	중앙 오 션 70 억 원 규모 전환사채 발행 결정 
정치	朴 대통령 신 기후 체제 파리 협정 연내 비준 에 적극 노력 
세계	베를린 천사 에서 히틀러 까지 … 배우 브루노 간츠 77 세 로 별세 
세계	영국 마르크스 묘 에 빈곤 의 이념 붉 은 페인트 낙서 
세계	20 년 장기 집권 부테 플 리카 알제리 대통령 사 임서 제출 
정치	이 총리 2 년 차 국정 운영 본격 추진 위해 내각 기강 재 확립 
정치	김동철 민주당 의 오만 과 독선 이 4 월 국회 발목 잡 아 
경제	강남 아파트 평 당 1 억 육 박 … 집값 안 잡히 자 또 추가 대책 
세계	中 당국 홍콩 출판업자 불법 구금 논란 확산 … 일부 선 항의 시위 
정치	北 무력 사용 확대 된 日 자위대 에 무모 한 군국주의 부활 
사회	택지 보상비 과도 하 다 … 보상 평가 적정 성 검토 79 % 가 부 적정 
사회	언론 노조 KBS 본부 경찰 압수수색 규탄 회견 
세계	우주 와 행성 의 개념 바꾼 연구자 3 명 올해 노벨 물리학상 영예 
사회	헌 재 건강 기능 식품 광고 사전 심의 는 사전 검열 … 위헌 
경제	시카고 상품 거래소 하나 금융 투자 거래 중지 해제 
스포츠	KBL 전창진 KCC 코치 등록 승인 요청 불허 
세계	IS 는 붕괴 했 지만 … 이라크 · 시리아 내 극단주의 온상 그대로 
정치	여야 4 대강 보 해체 공방 … 자연 성 회복 vs 광기 어린 결정 종합 
생활문화	화천 쪽배 축제 열기 로 폭염 날린다 
세계	민주 콩 고서 화물기 추락 … 대통령실 직원 등 8 명 사망 추정 
경제	부동산 캘린더 중도금 대출 규제 에 도 분주 한 분양 시장 
생활문화	윤호근 국립오페라단 장 단체 정상 화 시급 … 한국 오페라 도 개발 
스포츠	힐 만 감독 산체스 15 ∼ 16 일 불펜 에서 대기 
생활문화	북한 날씨 비 또는 눈 오다 오후 에 그쳐 
스포츠	구자철 · 지동원 · 장현수 연습 경기 서 맞대결 … 독일 서 코리안 더비 
